brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,low_light_defect_interaction,visual_complexity,clutter_score,log_furniture_density,is_wet_room,is_outdoor,location,scene_category,__description_text__,repair_cost_target
0.5195,0.2255,1.0,0.2496,0.0,0.0683,0.1904,2.3186,0.5659,2.0,0.0319,0.0,0.0,0.3647,0.01384779,0.047523840000000005,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100279.1
0.4562,0.2018,1.0,0.2983,1.0,0.6187,0.1999,2.33,0.5576,0.0,0.0605,0.0,0.0,0.3847,0.0267652,0.05963017,1.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,90885.8
0.5828,0.2204,1.0,0.1461,0.0,0.0072,0.1965,2.3186,0.6217,1.0,0.0044,0.0,0.0,0.4046,0.00166452,0.028708650000000002,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,87463.08
0.5143,0.2692,1.0,0.1371,0.0,0.0,0.1515,2.33,0.4767,0.0,0.0339,0.0,0.0,0.3783,0.017739869999999998,0.020770649999999998,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,89458.11
0.4995,0.2495,0.8463,0.1692,0.0,0.009,0.1986,2.3303,0.5004,0.0,0.0128,0.0,0.0,0.413,0.006394880000000001,0.03360312,0.0,0.0,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,78157.85
0.4649,0.2142,1.0,0.2955,0.0,0.2285,0.2173,2.32,0.5392,1.0,0.1404,0.0,0.0,0.3497,0.06469632,0.06421215,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,129679.24
0.494,0.2704,1.0,0.1938,9.0,0.0041,0.2068,2.33,0.4525,0.0,0.0935,9.0,54.0537,0.3592,0.05119125,0.04007784,18.0,4.008309072535884,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,173284.11
0.6621,0.2653,1.0,0.1806,4.0,0.1776,0.1791,2.3069,0.5992,1.0,0.0322,3.0,17.964,0.4465,0.01290576,0.032345460000000006,7.0,2.9425424450398716,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,121045.44
0.5369,0.2678,1.0,0.2108,6.0,0.0201,0.1991,2.32,0.5013,0.0,0.0821,4.0,24.0962,0.3746,0.040943270000000004,0.04197028,10.0,3.222716440254135,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,136393.87
0.54,0.248,1.0,0.1434,5.0,0.0055,0.1894,2.33,0.5408,0.0,0.0675,5.0,30.0298,0.3879,0.030996000000000006,0.02715996,10.0,3.434948033064074,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,136329.47
0.3636,0.2473,1.0,0.2419,11.0,0.0706,0.2065,2.3186,0.32,0.0,0.0895,9.0,47.9997,0.3041,0.06085999999999999,0.04995235,20.0,3.8918141756429048,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,165613.52
0.481,0.1875,1.0,0.2699,3.0,0.6011,0.1972,2.3186,0.6102,0.0,0.0604,2.0,10.6666,0.3985,0.023543920000000003,0.05322427999999999,5.0,2.456730058519263,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,115432.37
0.3343,0.2604,1.0,0.135,0.0,0.0004,0.1649,2.3186,0.2211,0.0,0.0361,0.0,0.0,0.3068,0.02811829,0.0222615,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,82807.84
0.4117,0.2466,1.0,0.1883,0.0,0.2741,0.1944,2.31,0.401,1.0,0.1236,0.0,0.0,0.3544,0.0740364,0.036605519999999996,0.0,0.0,0.0,1.0,backyard,hunting_lodge/outdoor,room_type=backyard; scene=hunting_lodge/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,113093.8
0.5582,0.2518,1.0,0.1718,10.0,0.0633,0.226,2.33,0.549,0.0,0.0897,1.0,6.006,0.3953,0.040454699999999996,0.0388268,11.0,1.946766924775295,0.0,1.0,backyard,playground,room_type=backyard; scene=playground; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=minimal furniture,129557.49
0.521,0.237,1.0,0.2554,1.0,0.1458,0.2209,2.3333,0.5451,1.0,0.0549,1.0,6.006,0.3719,0.024974009999999998,0.05641786000000001,2.0,1.946766924775295,0.0,1.0,backyard,library/outdoor,room_type=backyard; scene=library/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,102352.74
0.4776,0.2853,1.0,0.2577,11.0,0.291,0.211,2.3186,0.4026,2.0,0.0919,11.0,58.6664,0.3686,0.05490105999999999,0.0543747,22.0,4.088769047888915,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=poor lighting; clutter=high clutter; furnishing=furniture packed,188436.18
0.4683,0.2194,1.0,0.2886,1.0,0.0345,0.2538,2.33,0.5316,1.0,0.1368,1.0,6.006,0.3331,0.06407712,0.07324668000000001,2.0,1.946766924775295,0.0,1.0,backyard,driveway,room_type=backyard; scene=driveway; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,130863.43
0.3346,0.2173,1.0,0.2713,0.0,0.4719,0.1878,2.3186,0.3506,2.0,0.0512,0.0,0.0,0.3268,0.03324928,0.05095014,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,104255.81
0.4428,0.2247,1.0,0.1126,0.0,0.0072,0.1768,2.33,0.4926,0.0,0.0467,0.0,0.0,0.3553,0.023695580000000004,0.019907680000000004,0.0,0.0,0.0,1.0,backyard,farm,room_type=backyard; scene=farm; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,85367.5
0.3314,0.252,1.0,0.1928,2.0,0.2253,0.1892,2.3059,0.2396,1.0,0.067,2.0,14.2348,0.3165,0.0509468,0.03647776,4.0,2.7235822846849467,0.0,1.0,backyard,shed,room_type=backyard; scene=shed; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=average furniture,139387.85
0.5466,0.2293,1.0,0.2166,3.0,0.0982,0.239,2.33,0.5804,2.0,0.0552,2.0,12.0119,0.3851,0.02316192,0.0517674,5.0,2.565864323367925,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,130918.58
0.5922,0.2853,0.6572,0.1217,0.0,0.2286,0.1893,2.31,0.5182,0.0,0.0253,0.0,0.0,0.5382,0.01218954,0.02303781,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,76987.34
0.3965,0.1862,1.0,0.3049,7.0,0.1843,0.2349,2.3,0.5302,0.0,0.1145,6.0,36.3634,0.317,0.0537921,0.07162101,13.0,3.6206916156437914,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,156896.64
0.261,0.2006,1.0,0.262,3.0,0.3943,0.1823,2.33,0.2315,1.0,0.1528,2.0,12.0119,0.2914,0.11742679999999998,0.0477626,5.0,2.565864323367925,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,149030.93
0.4591,0.2775,1.0,0.2463,1.0,0.1445,0.2044,2.3186,0.3955,2.0,0.0415,1.0,5.3333,0.3488,0.02508675,0.050343719999999995,2.0,1.8458214273265856,0.0,1.0,backyard,driveway,room_type=backyard; scene=driveway; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,113693.34
0.5962,0.235,1.0,0.195,3.0,0.0272,0.2095,2.31,0.6058,2.0,0.051,3.0,18.1268,0.4022,0.0201042,0.0408525,6.0,2.9510904929308706,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,152683.76
0.4575,0.2504,1.0,0.2207,8.0,0.04,0.1997,2.33,0.4527,0.0,0.0611,7.0,42.0418,0.3429,0.03344003,0.04407379,15.0,3.7621717365403704,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,133644.25
0.5866,0.2789,1.0,0.1901,5.0,0.3541,0.2174,2.33,0.5245,3.0,0.0523,4.0,24.0239,0.432,0.024868650000000003,0.04132774,9.0,3.219831368191233,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,148125.28
0.4365,0.3256,1.0,0.0718,0.0,0.0008,0.1653,2.3186,0.254,2.0,0.0089,0.0,0.0,0.3603,0.0066394,0.01186854,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,88589.5
0.4258,0.2512,1.0,0.2896,0.0,0.2156,0.1964,2.3186,0.4101,1.0,0.0914,0.0,0.0,0.334,0.05391686,0.05687744,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,110308.36
0.4947,0.1542,1.0,0.2307,0.0,0.6204,0.2008,2.3186,0.6884,0.0,0.0416,0.0,0.0,0.4138,0.01296256,0.04632456,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,84791.89
0.4613,0.2438,0.8039,0.1031,3.0,0.0384,0.2032,2.32,0.4716,0.0,0.048,2.0,12.0481,0.4266,0.0253632,0.020949919999999997,5.0,2.5686425292991544,0.0,1.0,backyard,swimming_pool/outdoor,room_type=backyard; scene=swimming_pool/outdoor; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,111082.9
0.4946,0.2168,1.0,0.2905,0.0,0.0418,0.241,2.3168,0.5616,2.0,0.1714,0.0,0.0,0.3439,0.07514176,0.07001049999999999,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,131049.37
0.4987,0.2907,1.0,0.2322,1.0,0.5303,0.1783,2.3333,0.4172,0.0,0.0886,0.0,0.0,0.4061,0.05163608,0.041401259999999995,1.0,0.0,0.0,1.0,backyard,farm,room_type=backyard; scene=farm; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,102361.71
0.5366,0.2509,1.0,0.2919,0.0,0.0488,0.2356,2.33,0.5324,2.0,0.4086,0.0,0.0,0.3611,0.19106136,0.06877164,0.0,0.0,0.0,1.0,backyard,driveway,room_type=backyard; scene=driveway; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,177998.09
0.6271,0.1586,1.0,0.1077,0.0,0.0081,0.1877,2.33,0.747,0.0,0.022,0.0,0.0,0.4301,0.005566,0.02021529,0.0,0.0,0.0,1.0,backyard,farm,room_type=backyard; scene=farm; condition=low defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,69675.16
0.5982,0.1997,1.0,0.1931,1.0,0.19,0.2173,2.31,0.6662,2.0,0.0424,0.0,0.0,0.4197,0.01415312,0.04196063,1.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,105442.64
0.6397,0.1516,0.4967,0.1165,0.0,0.1669,0.1852,2.3186,0.7629,0.0,0.0021,0.0,0.0,0.6003,0.00049791,0.021575800000000003,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,53685.89
0.425,0.2278,1.0,0.1793,5.0,0.1358,0.2231,2.33,0.4639,2.0,0.0637,5.0,30.0298,0.3477,0.034149570000000004,0.040001829999999995,10.0,3.434948033064074,0.0,1.0,backyard,shed,room_type=backyard; scene=shed; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,142975.91
0.4366,0.2604,1.0,0.2291,1.0,0.0244,0.192,2.3303,0.4035,0.0,0.0505,0.0,0.0,0.3313,0.030123250000000004,0.0439872,1.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,83418.81
0.5751,0.3004,0.8429,0.1077,9.0,0.0087,0.1961,2.3186,0.4777,0.0,0.0344,6.0,31.9998,0.4565,0.01796712,0.021119970000000002,15.0,3.496501500842054,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,130721.74
0.4214,0.2493,1.0,0.2627,4.0,0.097,0.1999,2.32,0.4084,0.0,0.1027,0.0,0.0,0.3257,0.060757320000000004,0.052513729999999995,4.0,0.0,0.0,1.0,backyard,lawn,room_type=backyard; scene=lawn; condition=high defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,111694.31
0.3858,0.2338,1.0,0.3275,0.0,0.25,0.2187,2.3186,0.394,2.0,0.1823,0.0,0.0,0.3193,0.1104738,0.07162425,0.0,0.0,0.0,1.0,backyard,cabin/outdoor,room_type=backyard; scene=cabin/outdoor; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,140504.47
0.5603,0.1576,1.0,0.2152,4.0,0.0051,0.2252,2.33,0.7187,2.0,0.0437,1.0,6.006,0.3816,0.012292810000000001,0.048463040000000006,5.0,1.946766924775295,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=good lighting; clutter=moderate clutter; furnishing=minimal furniture,110488.23
0.4472,0.2064,1.0,0.3392,1.0,0.0746,0.2127,2.3047,0.5384,1.0,0.1039,0.0,0.0,0.3263,0.04796024,0.07214784,1.0,0.0,0.0,1.0,backyard,lawn,room_type=backyard; scene=lawn; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,130771.22
0.521,0.1616,1.0,0.2319,0.0,0.0266,0.2336,2.3168,0.6899,3.0,0.0827,0.0,0.0,0.3647,0.02564527,0.05417184,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,118491.83
0.4836,0.3125,1.0,0.0977,3.0,0.2607,0.1887,2.3186,0.3537,1.0,0.0364,1.0,5.3333,0.4,0.023525320000000002,0.01843599,4.0,1.8458214273265856,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,103733.23
0.4651,0.2846,1.0,0.12,3.0,0.0242,0.1975,2.3186,0.3881,0.0,0.0371,3.0,15.9999,0.3645,0.02270149,0.0237,6.0,2.8332074616859737,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=moderate clutter; furnishing=average furniture,118740.75
0.4376,0.256,1.0,0.1301,3.0,0.0038,0.1969,2.33,0.4149,2.0,0.0733,0.0,0.0,0.3494,0.04288783,0.025616689999999998,3.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=poor lighting; clutter=moderate clutter; furnishing=minimal furniture,116838.43
0.3749,0.2484,1.0,0.3118,0.0,0.0791,0.209,2.32,0.3373,1.0,0.2446,0.0,0.0,0.2978,0.16209642000000002,0.06516620000000001,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,133303.16
0.4503,0.2245,1.0,0.3091,4.0,0.0542,0.2342,2.3186,0.5014,4.0,0.1821,4.0,21.3332,0.3255,0.09079506000000001,0.07239121999999999,8.0,3.1060743605557812,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,194831.22
0.5353,0.3114,1.0,0.1051,1.0,0.0279,0.2133,2.33,0.4183,2.0,0.0192,0.0,0.0,0.3959,0.011168639999999999,0.02241783,1.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,99156.43
0.557,0.2531,0.3693,0.0864,0.0,0.0314,0.1871,2.3269,0.5457,1.0,0.0538,0.0,0.0,0.5979,0.024441340000000002,0.01616544,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,100509.42
0.6542,0.231,1.0,0.2927,0.0,0.0353,0.1967,2.3186,0.647,3.0,0.0289,0.0,0.0,0.4067,0.0102017,0.05757409000000001,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,125892.56
0.5393,0.1684,1.0,0.2523,7.0,0.0001,0.2253,2.33,0.6877,0.0,0.0728,6.0,36.0358,0.3653,0.022735440000000003,0.05684319000000001,13.0,3.6118850124200157,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,129335.11
0.6378,0.264,1.0,0.2017,3.0,0.1348,0.1949,2.31,0.5861,1.0,0.0564,2.0,12.0845,0.4282,0.02334396,0.03931133,5.0,2.5714283235592457,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=medium defects; lighting=acceptable lighting; clutter=moderate clutter; furnishing=average furniture,124019.81
0.6007,0.2971,1.0,0.1208,1.0,0.1839,0.1879,2.31,0.5054,0.0,0.0249,0.0,0.0,0.4345,0.01231554,0.02269832,1.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,77270.24
0.4448,0.1951,1.0,0.2777,0.0,0.1496,0.218,2.32,0.5613,1.0,0.0664,0.0,0.0,0.3373,0.029129679999999998,0.0605386,0.0,0.0,0.0,1.0,backyard,porch,room_type=backyard; scene=porch; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,99642.63
0.5794,0.1799,1.0,0.191,0.0,0.0,0.1942,2.33,0.6895,0.0,0.079,0.0,0.0,0.3935,0.0245295,0.037092200000000006,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,89202.83
0.511,0.235,1.0,0.3109,0.0,0.1092,0.2282,2.3186,0.5401,1.0,0.0575,0.0,0.0,0.3553,0.02644425,0.07094738,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,90800.7
0.4561,0.2343,1.0,0.2523,0.0,0.3854,0.1928,2.3186,0.4863,0.0,0.0925,0.0,0.0,0.3705,0.047517250000000004,0.04864344,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,110393.67
0.4674,0.17,1.0,0.1986,9.0,0.4028,0.1906,2.3333,0.6363,0.0,0.0243,9.0,35.9999,0.3875,0.008837910000000001,0.03785316,18.0,3.610915209937869,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=low defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,129535.6
0.4517,0.2561,0.8623,0.1483,0.0,0.2891,0.206,2.3186,0.4329,0.0,0.0973,0.0,0.0,0.4212,0.05517882999999999,0.030549799999999995,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=high defects; lighting=poor lighting; clutter=low clutter; furnishing=minimal furniture,107915.51
0.5506,0.1984,1.0,0.2033,0.0,0.0082,0.2129,2.33,0.6397,2.0,0.054,0.0,0.0,0.3804,0.019456199999999996,0.043282570000000006,0.0,0.0,0.0,1.0,backyard,manufactured_home,room_type=backyard; scene=manufactured_home; condition=medium defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,84898.23
0.6103,0.2049,1.0,0.2215,0.0,0.3311,0.2057,2.33,0.6643,0.0,0.0253,0.0,0.0,0.4329,0.00849321,0.04556255,0.0,0.0,0.0,1.0,backyard,field/cultivated,room_type=backyard; scene=field/cultivated; condition=low defects; lighting=acceptable lighting; clutter=low clutter; furnishing=minimal furniture,74128.71
0.4735,0.2166,1.0,0.1978,11.0,0.0237,0.2421,2.3069,0.5425,1.0,0.103,11.0,65.8679,0.3522,0.0471225,0.04788738,22.0,4.202719031355627,0.0,1.0,backyard,patio,room_type=backyard; scene=patio; condition=high defects; lighting=acceptable lighting; clutter=high clutter; furnishing=furniture packed,153557.22
0.5997,0.1676,1.0,0.2245,0.0,0.0037,0.2043,2.33,0.7206,1.0,0.0257,0.0,0.0,0.3954,0.00718058,0.045865350000000006,0.0,0.0,0.0,1.0,backyard,yard,room_type=backyard; scene=yard; condition=low defects; lighting=good lighting; clutter=low clutter; furnishing=minimal furniture,89696.29
0.5236,0.3436,1.0,0.1207,8.0,0.1986,0.1836,2.32,0.3437,0.0,0.0703,3.0,18.0722,0.4052,0.04613789,0.022160520000000003,11.0,2.9482317774051365,0.0,1.0,backyard,garage/outdoor,room_type=backyard; scene=garage/outdoor; condition=medium defects; lighting=poor lighting; clutter=high clutter; furnishing=average furniture,147718.6
