filename,location,scene_category,brightness,contrast,blur_score,edge_density,num_objects,green_ratio,color_entropy,wall_floor_ratio,light_uniformity,num_windows,defect_score,furniture_count,furniture_density,aesthetic_score,predicted_repair_cost,predicted_repair_cost_label,predicted_repair
backyard (165).jpeg,backyard,manufactured_home,0.5506,0.1984,1.0,0.2033,0,0.0082,0.2129,2.33,0.6397,2,0.054,0,0.0,0.3804,103922.33,103 922 RUB,Косметический
backyard (165).jpg,backyard,field/cultivated,0.6103,0.2049,1.0,0.2215,0,0.3311,0.2057,2.33,0.6643,0,0.0253,0,0.0,0.4329,80698.1,80 698 RUB,Без ремонта
backyard (166).jpeg,backyard,patio,0.4735,0.2166,1.0,0.1978,11,0.0237,0.2421,2.3069,0.5425,1,0.103,11,65.8679,0.3522,155908.34,155 908 RUB,Косметический
backyard (166).jpg,backyard,yard,0.5997,0.1676,1.0,0.2245,0,0.0037,0.2043,2.33,0.7206,1,0.0257,0,0.0,0.3954,89854.92,89 855 RUB,Без ремонта
backyard (167).jpeg,backyard,garage/outdoor,0.5236,0.3436,1.0,0.1207,8,0.1986,0.1836,2.32,0.3437,0,0.0703,3,18.0722,0.4052,148138.25,148 138 RUB,Косметический
backyard (167).jpg,backyard,manufactured_home,0.5321,0.2475,1.0,0.1476,1,0.3167,0.1593,2.3186,0.5348,0,0.0441,1,5.3333,0.415,102855.73,102 856 RUB,Косметический
backyard (168).jpeg,backyard,shed,0.4784,0.3007,1.0,0.1835,1,0.0705,0.2037,2.3186,0.3714,1,0.0643,1,5.3333,0.3617,120297.41,120 297 RUB,Косметический
backyard (168).jpg,backyard,yard,0.5244,0.1837,1.0,0.2944,0,0.6085,0.2,2.3186,0.6497,0,0.0206,0,0.0,0.4117,86096.73,86 097 RUB,Без ремонта
backyard (169).jpeg,backyard,patio,0.4888,0.217,1.0,0.174,4,0.247,0.1937,2.3186,0.5561,0,0.0697,3,15.9999,0.3854,126238.22,126 238 RUB,Косметический
backyard (169).jpg,backyard,garage/outdoor,0.4562,0.2767,1.0,0.2114,0,0.015,0.2103,2.3186,0.3934,1,0.1066,0,0.0,0.3417,114429.47,114 429 RUB,Косметический
backyard (17).jpeg,backyard,manufactured_home,0.4211,0.2371,1.0,0.1864,0,0.074,0.1942,2.3186,0.437,3,0.0491,0,0.0,0.3385,110295.47,110 295 RUB,Косметический
backyard (170).jpeg,backyard,yard,0.5509,0.2322,1.0,0.2311,1,0.2527,0.1988,2.3186,0.5786,2,0.0367,1,5.3333,0.3994,123949.25,123 949 RUB,Косметический
backyard (170).jpg,backyard,yard,0.4686,0.2164,1.0,0.229,0,0.3462,0.1962,2.3186,0.5383,1,0.0447,0,0.0,0.3762,98795.29,98 795 RUB,Косметический
backyard (171).jpeg,backyard,patio,0.4044,0.2234,1.0,0.2324,6,0.2038,0.1988,2.3069,0.4475,0,0.1141,5,29.9399,0.3357,161593.49,161 593 RUB,Косметический
backyard (171).jpg,backyard,manufactured_home,0.5319,0.2744,1.0,0.1805,2,0.1555,0.1975,2.31,0.4842,2,0.0515,1,6.0423,0.3922,121852.88,121 853 RUB,Косметический
backyard (172).jpeg,backyard,yard,0.5025,0.1929,1.0,0.2424,1,0.019,0.2179,2.31,0.6162,1,0.0658,0,0.0,0.3544,105165.47,105 165 RUB,Косметический
backyard (172).jpg,backyard,manufactured_home,0.4377,0.203,1.0,0.248,10,0.0915,0.2165,2.3214,0.5363,1,0.1077,8,43.0105,0.3346,157827.04,157 827 RUB,Косметический
backyard (173).jpeg,backyard,barn,0.4833,0.1851,1.0,0.2576,0,0.0564,0.2081,2.3186,0.6171,0,0.0358,0,0.0,0.3475,84469.29,84 469 RUB,Без ремонта
backyard (173).jpg,backyard,porch,0.4544,0.2146,1.0,0.2292,1,0.0004,0.195,2.3186,0.5278,0,0.1258,1,5.3333,0.3359,121051.25,121 051 RUB,Косметический
backyard (174).jpeg,backyard,porch,0.4628,0.2203,1.0,0.2076,2,0.2263,0.2194,2.3186,0.5239,2,0.0666,2,10.6666,0.3662,137021.6,137 022 RUB,Косметический
backyard (174).jpg,backyard,yard,0.4841,0.233,1.0,0.1805,1,0.0067,0.1962,2.3186,0.5187,0,0.0859,0,0.0,0.3582,95547.14,95 547 RUB,Косметический
backyard (175).jpeg,backyard,yard,0.5803,0.2509,1.0,0.2119,0,0.0892,0.2139,2.31,0.5675,0,0.0722,0,0.0,0.3987,94738.1,94 738 RUB,Косметический
backyard (175).jpg,backyard,manufactured_home,0.6546,0.1778,1.0,0.1908,0,0.2724,0.1949,2.32,0.7283,0,0.0177,0,0.0,0.4509,71959.31,71 959 RUB,Без ремонта
backyard (176).jpeg,backyard,yard,0.5006,0.2084,1.0,0.2307,9,0.133,0.2078,2.3186,0.5837,1,0.0802,8,42.6664,0.3674,150018.06,150 018 RUB,Косметический
backyard (176).jpg,backyard,manufactured_home,0.5825,0.2355,1.0,0.1989,0,0.0021,0.1993,2.33,0.5956,3,0.0456,0,0.0,0.3934,110098.29,110 098 RUB,Косметический
backyard (177).jpeg,backyard,manufactured_home,0.481,0.3492,0.238,0.0262,0,0.1632,0.1377,2.3186,0.274,1,0.0149,0,0.0,0.6321,93381.95,93 382 RUB,Косметический
backyard (177).jpg,backyard,yard,0.4787,0.233,1.0,0.3493,0,0.4595,0.2261,2.3186,0.5131,1,0.1462,0,0.0,0.3774,119914.79,119 915 RUB,Косметический
backyard (178).jpeg,backyard,stable,0.4832,0.208,1.0,0.2244,7,0.0361,0.235,2.31,0.5695,1,0.126,4,24.169,0.352,156540.59,156 541 RUB,Косметический
backyard (178).jpg,backyard,garage/outdoor,0.5103,0.1638,1.0,0.2407,1,0.1634,0.2473,2.31,0.6789,1,0.0948,1,6.0423,0.3723,112865.18,112 865 RUB,Косметический
backyard (179).jpeg,backyard,farm,0.5803,0.1427,1.0,0.1582,0,0.2239,0.2243,2.33,0.7541,2,0.0062,0,0.0,0.4229,83078.32,83 078 RUB,Без ремонта
backyard (179).jpg,backyard,swimming_pool/outdoor,0.4627,0.2968,1.0,0.2589,6,0.0989,0.213,2.3186,0.3584,2,0.1356,3,15.9999,0.3432,171274.86,171 275 RUB,Капитальный
backyard (18).jpeg,backyard,garage/outdoor,0.537,0.1777,1.0,0.2071,1,0.056,0.2198,2.33,0.6691,3,0.034,1,6.006,0.379,126164.15,126 164 RUB,Косметический
backyard (180).jpeg,backyard,garage/outdoor,0.4861,0.287,1.0,0.1635,0,0.0558,0.1797,2.33,0.4095,3,0.1202,0,0.0,0.3673,116562.19,116 562 RUB,Косметический
backyard (180).jpg,backyard,pavilion,0.4645,0.2073,1.0,0.2091,0,0.0144,0.2039,2.33,0.5537,0,0.1512,0,0.0,0.3454,111507.15,111 507 RUB,Косметический
backyard (181).jpeg,backyard,yard,0.4991,0.2588,1.0,0.1888,0,0.0457,0.1612,2.3186,0.4816,0,0.0203,0,0.0,0.3665,88676.6,88 677 RUB,Без ремонта
backyard (181).jpg,backyard,garage/outdoor,0.7606,0.2014,1.0,0.1875,1,0.0147,0.1931,2.31,0.7352,1,0.0111,1,6.0423,0.4682,98551.81,98 552 RUB,Косметический
backyard (182).jpeg,backyard,manufactured_home,0.5622,0.3333,1.0,0.1103,1,0.0785,0.1424,2.3292,0.4072,0,0.0642,1,7.326,0.4107,119447.45,119 447 RUB,Косметический
backyard (182).jpg,backyard,manufactured_home,0.4708,0.2109,0.6319,0.0925,0,0.0094,0.1961,2.3186,0.552,1,0.0345,0,0.0,0.4812,89307.57,89 308 RUB,Без ремонта
backyard (183).jpeg,backyard,manufactured_home,0.6206,0.2798,1.0,0.1519,0,0.1555,0.1683,2.3069,0.5491,0,0.0268,0,0.0,0.4334,80383.43,80 383 RUB,Без ремонта
backyard (183).jpg,backyard,yard,0.6099,0.251,0.418,0.0828,0,0.0075,0.1458,2.3176,0.5885,0,0.0202,0,0.0,0.6028,75460.83,75 461 RUB,Без ремонта
backyard (184).jpeg,backyard,garage/outdoor,0.5653,0.2602,1.0,0.1411,0,0.0,0.1789,2.33,0.5398,1,0.0477,0,0.0,0.3979,98963.28,98 963 RUB,Косметический
backyard (185).jpeg,backyard,yard,0.4977,0.224,1.0,0.205,7,0.4407,0.2055,2.3186,0.5501,1,0.0663,6,31.9998,0.4022,136398.17,136 398 RUB,Косметический
backyard (185).jpg,backyard,yard,0.4133,0.1627,1.0,0.1898,2,0.5732,0.1935,2.33,0.6065,0,0.055,2,12.0119,0.3847,123770.83,123 771 RUB,Косметический
backyard (186).jpeg,backyard,yard,0.3802,0.2149,1.0,0.278,0,0.3924,0.2185,2.33,0.4347,1,0.1057,0,0.0,0.3357,123798.18,123 798 RUB,Косметический
backyard (186).jpg,backyard,patio,0.5196,0.2898,1.0,0.1497,3,0.1908,0.1908,2.3186,0.4423,0,0.0527,1,5.3333,0.397,108561.33,108 561 RUB,Косметический
backyard (187).jpeg,backyard,yard,0.3964,0.2143,1.0,0.2999,0,0.5057,0.1977,2.3069,0.4593,1,0.0646,0,0.0,0.3491,109567.26,109 567 RUB,Косметический
backyard (187).jpg,backyard,yard,0.4624,0.2489,1.0,0.2312,0,0.157,0.1984,2.3186,0.4617,0,0.0391,0,0.0,0.3544,95677.44,95 677 RUB,Косметический
backyard (188).jpeg,backyard,patio,0.5081,0.2071,1.0,0.2044,9,0.4619,0.2031,2.3097,0.5925,0,0.0871,7,37.433,0.4085,145298.09,145 298 RUB,Косметический
backyard (188).jpg,backyard,manufactured_home,0.5532,0.2922,0.9248,0.1729,2,0.1022,0.1777,2.3186,0.4717,0,0.0204,2,10.6666,0.4195,121391.18,121 391 RUB,Косметический
backyard (189).jpeg,backyard,yard,0.5721,0.1563,1.0,0.2678,1,0.3815,0.2116,2.3186,0.7269,1,0.012,1,5.3333,0.4134,99807.9,99 808 RUB,Косметический
backyard (189).jpg,backyard,yard,0.4964,0.147,1.0,0.1726,0,0.0869,0.2014,2.33,0.7039,0,0.0326,0,0.0,0.3727,80897.99,80 898 RUB,Без ремонта
backyard (19).jpeg,backyard,yard,0.5526,0.3137,1.0,0.1649,8,0.0458,0.1746,2.33,0.4322,0,0.0888,8,48.0478,0.3926,159969.75,159 970 RUB,Косметический
backyard (19).jpg,backyard,manufactured_home,0.3831,0.1876,1.0,0.1715,1,0.0102,0.1826,2.3186,0.5103,1,0.0405,0,0.0,0.32,99806.12,99 806 RUB,Косметический
backyard (190).jpeg,backyard,manufactured_home,0.5923,0.2455,1.0,0.2376,4,0.1415,0.2143,2.33,0.5855,2,0.0873,3,18.0179,0.4036,144947.15,144 947 RUB,Косметический
backyard (190).jpg,backyard,yard,0.3599,0.1715,1.0,0.3181,1,0.2364,0.2122,2.33,0.5235,0,0.1406,0,0.0,0.3076,115495.73,115 496 RUB,Косметический
backyard (191).jpg,backyard,garage/outdoor,0.4798,0.1764,1.0,0.1864,3,0.039,0.1992,2.33,0.6322,0,0.0655,2,12.0119,0.3585,122297.88,122 298 RUB,Косметический
backyard (192).jpeg,backyard,manufactured_home,0.4061,0.232,1.0,0.3227,1,0.1805,0.1994,2.33,0.4288,2,0.1741,0,0.0,0.3205,134854.88,134 855 RUB,Косметический
backyard (192).jpg,backyard,porch,0.3511,0.1844,1.0,0.189,9,0.1921,0.1876,2.33,0.4748,1,0.1224,8,48.0478,0.3218,165363.44,165 363 RUB,Косметический
backyard (193).jpeg,backyard,yard,0.5386,0.247,1.0,0.2876,0,0.1405,0.2301,2.32,0.5413,2,0.0937,0,0.0,0.3719,115919.27,115 919 RUB,Косметический
backyard (193).jpg,backyard,chalet,0.5939,0.2235,1.0,0.2057,4,0.055,0.2,2.3,0.6238,0,0.0523,1,6.0606,0.4019,112568.99,112 569 RUB,Косметический
backyard (194).jpeg,backyard,yard,0.5548,0.1585,1.0,0.1978,1,0.0214,0.2105,2.33,0.7143,1,0.0329,0,0.0,0.3845,90858.66,90 859 RUB,Косметический
backyard (194).jpg,backyard,yard,0.5492,0.2683,1.0,0.2505,0,0.0978,0.2132,2.33,0.5115,2,0.0731,0,0.0,0.3794,115011.62,115 012 RUB,Косметический
backyard (195).jpg,backyard,manufactured_home,0.5617,0.2423,1.0,0.2178,0,0.0805,0.2004,2.3125,0.5686,1,0.0771,0,0.0,0.3892,105948.69,105 949 RUB,Косметический
backyard (196).jpg,backyard,yard,0.6322,0.2516,1.0,0.1803,0,0.034,0.2088,2.33,0.602,2,0.0359,0,0.0,0.4202,99807.07,99 807 RUB,Косметический
backyard (197).jpg,backyard,manufactured_home,0.6104,0.2601,0.897,0.1603,0,0.0127,0.1545,2.3186,0.5739,0,0.0125,0,0.0,0.4443,74435.69,74 436 RUB,Без ремонта
backyard (198).jpg,backyard,yard,0.3949,0.2356,1.0,0.1958,2,0.3103,0.1979,2.33,0.4034,0,0.0762,2,12.0119,0.3498,133152.09,133 152 RUB,Косметический
backyard (199).jpg,backyard,manufactured_home,0.4928,0.2301,1.0,0.2991,1,0.2765,0.2187,2.3069,0.5331,1,0.071,1,5.988,0.365,119668.91,119 669 RUB,Косметический
backyard (2).jpeg,backyard,kennel/outdoor,0.6043,0.295,1.0,0.1972,0,0.2243,0.1556,2.31,0.5118,0,0.0388,0,0.0,0.4247,85181.76,85 182 RUB,Без ремонта
backyard (2).jpg,backyard,porch,0.453,0.2028,1.0,0.1814,1,0.0765,0.2269,2.3186,0.5523,1,0.1091,1,5.3333,0.3526,123609.52,123 610 RUB,Косметический
backyard (20).jpeg,backyard,yard,0.391,0.2522,1.0,0.2367,1,0.0391,0.1926,2.3186,0.3549,1,0.0753,1,5.3333,0.313,123626.37,123 626 RUB,Косметический
backyard (20).jpg,backyard,roof_garden,0.4196,0.204,1.0,0.2836,1,0.4622,0.1963,2.3186,0.5138,0,0.0707,1,5.3333,0.3573,112877.97,112 878 RUB,Косметический
backyard (200).jpg,backyard,lawn,0.36,0.2726,1.0,0.292,0,0.3486,0.2173,2.3186,0.2429,3,0.3125,0,0.0,0.3205,159321.49,159 321 RUB,Косметический
backyard (201).jpg,backyard,patio,0.3566,0.1947,1.0,0.2052,1,0.1608,0.1718,2.3186,0.454,1,0.0616,0,0.0,0.3177,104567.34,104 567 RUB,Косметический
backyard (202).jpg,backyard,manufactured_home,0.5878,0.1361,1.0,0.1558,0,0.0019,0.1585,2.33,0.7684,0,0.028,0,0.0,0.4042,75531.93,75 532 RUB,Без ремонта
backyard (203).jpg,backyard,hangar/outdoor,0.6358,0.2627,1.0,0.1236,0,0.0,0.1792,2.32,0.5868,0,0.0325,0,0.0,0.4296,81836.65,81 837 RUB,Без ремонта
backyard (204).jpg,backyard,yard,0.3151,0.2129,1.0,0.2575,0,0.0559,0.1986,2.33,0.3244,0,0.1192,0,0.0,0.2802,115888.23,115 888 RUB,Косметический
backyard (205).jpg,backyard,yard,0.4255,0.2231,1.0,0.3328,0,0.6881,0.2245,2.3186,0.4757,0,0.0724,0,0.0,0.379,103966.42,103 966 RUB,Косметический
backyard (206).jpg,backyard,lawn,0.5055,0.1684,1.0,0.2743,1,0.0238,0.1979,2.3186,0.6669,0,0.0356,1,5.3333,0.3497,101125.3,101 125 RUB,Косметический
backyard (207).jpg,backyard,garage/outdoor,0.3918,0.2622,1.0,0.2116,4,0.0074,0.2029,2.33,0.3308,2,0.0886,3,18.0179,0.3151,151018.01,151 018 RUB,Косметический
backyard (208).jpg,backyard,yard,0.4102,0.148,1.0,0.2753,5,0.2519,0.2322,2.32,0.6393,1,0.1063,4,24.0962,0.3342,140097.77,140 098 RUB,Косметический
backyard (209).jpg,backyard,hunting_lodge/outdoor,0.1179,0.1589,0.299,0.0426,1,0.0,0.1083,2.31,0.0,0,0.0239,0,0.0,0.449,90983.62,90 984 RUB,Косметический
backyard (21).jpeg,backyard,yard,0.564,0.2698,1.0,0.1375,0,0.0013,0.1904,2.3069,0.5216,0,0.0434,0,0.0,0.3982,87167.05,87 167 RUB,Без ремонта
backyard (21).jpg,backyard,yard,0.4672,0.2165,1.0,0.2165,1,0.1122,0.2135,2.33,0.5365,1,0.0459,0,0.0,0.3548,100177.55,100 178 RUB,Косметический
backyard (210).jpg,backyard,yard,0.4845,0.2768,1.0,0.2541,5,0.1676,0.2302,2.33,0.4287,2,0.0865,3,18.0179,0.3597,159061.83,159 062 RUB,Косметический
backyard (211).jpg,backyard,porch,0.5082,0.1792,1.0,0.1989,2,0.0876,0.2238,2.3186,0.6474,2,0.0279,2,10.6666,0.3723,130183.68,130 184 RUB,Косметический
backyard (212).jpg,backyard,kennel/outdoor,0.3635,0.1785,1.0,0.1456,0,0.0519,0.1958,2.3186,0.5088,1,0.0255,0,0.0,0.3215,95896.05,95 896 RUB,Косметический
backyard (213).jpg,backyard,playground,0.4543,0.1528,1.0,0.2344,2,0.326,0.2369,2.31,0.6637,0,0.0968,1,6.0423,0.3675,116340.71,116 341 RUB,Косметический
backyard (214).jpg,backyard,lawn,0.5537,0.2206,1.0,0.1613,4,0.1162,0.2151,2.33,0.6017,4,0.0369,2,12.0119,0.4008,148151.5,148 152 RUB,Косметический
backyard (215).jpg,backyard,yard,0.4501,0.2245,1.0,0.2577,4,0.5359,0.2134,2.3186,0.5013,2,0.0513,2,10.6666,0.3821,140721.75,140 722 RUB,Косметический
backyard (216).jpg,backyard,kennel/outdoor,0.5152,0.1949,1.0,0.2106,0,0.1911,0.2163,2.32,0.6217,2,0.067,0,0.0,0.3831,104925.0,104 925 RUB,Косметический
backyard (217).jpg,backyard,driveway,0.6401,0.1737,1.0,0.2144,1,0.0923,0.2181,2.3333,0.7286,3,0.0333,1,6.006,0.4224,128188.13,128 188 RUB,Косметический
backyard (218).jpg,backyard,manufactured_home,0.5187,0.3091,1.0,0.1419,1,0.1743,0.1796,2.3186,0.4041,0,0.0465,1,5.3333,0.3965,103371.8,103 372 RUB,Косметический
backyard (219).jpg,backyard,garage/outdoor,0.5681,0.2646,1.0,0.1586,0,0.0726,0.1775,2.33,0.5343,0,0.033,0,0.0,0.4028,86640.99,86 641 RUB,Без ремонта
backyard (22).jpeg,backyard,patio,0.4927,0.3134,1.0,0.108,2,0.0113,0.1785,2.32,0.3639,0,0.0285,2,12.0481,0.3766,123729.94,123 730 RUB,Косметический
backyard (220).jpg,backyard,patio,0.4928,0.2507,1.0,0.2588,11,0.1246,0.2459,2.33,0.4913,1,0.1186,11,66.0657,0.3578,167778.06,167 778 RUB,Косметический
backyard (221).jpg,backyard,yard,0.4112,0.2522,1.0,0.2991,0,0.1019,0.2117,2.33,0.3865,2,0.2263,0,0.0,0.3148,133272.62,133 273 RUB,Косметический
backyard (222).jpg,backyard,manufactured_home,0.3423,0.2369,1.0,0.1625,1,0.003,0.1908,2.3186,0.3079,0,0.0779,1,5.3333,0.3047,114644.25,114 644 RUB,Косметический
backyard (223).jpg,backyard,manufactured_home,0.4913,0.2287,1.0,0.1049,9,0.002,0.1916,2.33,0.5344,0,0.0331,6,36.0358,0.3757,139475.54,139 476 RUB,Косметический
backyard (224).jpg,backyard,patio,0.4366,0.1434,1.0,0.1403,16,0.0335,0.1914,2.3186,0.6716,0,0.0969,12,63.9997,0.3499,146385.63,146 386 RUB,Косметический
backyard (225).jpg,backyard,yard,0.4072,0.2755,1.0,0.2396,0,0.001,0.167,2.3186,0.3234,1,0.136,0,0.0,0.3151,123827.35,123 827 RUB,Косметический
backyard (226).jpg,backyard,driveway,0.5018,0.2099,1.0,0.1799,0,0.1772,0.186,2.3186,0.5817,1,0.057,0,0.0,0.3825,92940.02,92 940 RUB,Косметический
backyard (227).jpg,backyard,manufactured_home,0.545,0.2091,1.0,0.2607,0,0.0661,0.2067,2.3186,0.6164,2,0.0285,0,0.0,0.3725,102538.09,102 538 RUB,Косметический
backyard (229).jpg,backyard,driveway,0.4569,0.2718,1.0,0.1985,1,0.0446,0.2113,2.32,0.405,0,0.081,1,6.0241,0.3475,120937.68,120 938 RUB,Косметический
backyard (23).jpeg,backyard,yard,0.4835,0.2199,1.0,0.2592,0,0.6024,0.2104,2.3186,0.5452,4,0.0325,0,0.0,0.4018,120890.26,120 890 RUB,Косметический
backyard (23).jpg,backyard,yard,0.5609,0.2748,1.0,0.1102,0,0.0118,0.1663,2.33,0.5101,0,0.0193,0,0.0,0.4035,85670.13,85 670 RUB,Без ремонта
backyard (230).jpg,backyard,yard,0.5057,0.2632,1.0,0.1954,0,0.0965,0.2173,2.33,0.4795,2,0.0767,0,0.0,0.3729,111147.12,111 147 RUB,Косметический
backyard (231).jpg,backyard,yard,0.6135,0.2789,1.0,0.2154,5,0.1256,0.1961,2.33,0.5454,1,0.133,0,0.0,0.4149,115897.21,115 897 RUB,Косметический
backyard (232).jpg,backyard,yard,0.4061,0.1968,1.0,0.1844,0,0.0019,0.193,2.3303,0.5154,0,0.0409,0,0.0,0.3258,87473.82,87 474 RUB,Без ремонта
backyard (233).jpg,backyard,yard,0.4649,0.2274,1.0,0.2063,0,0.013,0.2086,2.3303,0.5108,0,0.0773,0,0.0,0.346,98767.85,98 768 RUB,Косметический
backyard (234).jpg,backyard,yard,0.5588,0.2451,1.0,0.2055,0,0.0032,0.1909,2.3303,0.5614,0,0.018,0,0.0,0.3827,88227.55,88 228 RUB,Без ремонта
backyard (236).jpg,backyard,manufactured_home,0.5095,0.1428,1.0,0.1875,0,0.0472,0.1989,2.33,0.7197,0,0.0422,0,0.0,0.371,80244.95,80 245 RUB,Без ремонта
backyard (237).jpg,backyard,shed,0.329,0.148,1.0,0.1905,0,0.3167,0.165,2.3186,0.5501,0,0.0759,0,0.0,0.3252,90823.06,90 823 RUB,Косметический
backyard (238).jpg,backyard,patio,0.4933,0.2557,1.0,0.2223,12,0.2934,0.2117,2.32,0.4816,4,0.0567,12,72.2887,0.3822,184573.97,184 574 RUB,Капитальный
backyard (239).jpg,backyard,porch,0.5629,0.2004,1.0,0.3129,0,0.3845,0.2525,2.32,0.6441,1,0.1441,0,0.0,0.4036,109762.01,109 762 RUB,Косметический
backyard (24).jpeg,backyard,yard,0.4154,0.282,1.0,0.2135,0,0.2947,0.1713,2.3186,0.321,2,0.2294,0,0.0,0.3529,135441.42,135 441 RUB,Косметический
backyard (24).jpg,backyard,manufactured_home,0.5933,0.1729,1.0,0.1494,0,0.0,0.1754,2.32,0.7087,3,0.0008,0,0.0,0.4075,97134.07,97 134 RUB,Косметический
backyard (240).jpg,backyard,yard,0.6606,0.2806,1.0,0.2074,1,0.0861,0.1882,2.3097,0.5752,0,0.04,0,0.0,0.4314,93173.32,93 173 RUB,Косметический
backyard (241).jpg,backyard,yard,0.5203,0.2487,1.0,0.2088,0,0.1264,0.1962,2.3186,0.5219,1,0.0224,0,0.0,0.379,92504.49,92 504 RUB,Косметический
backyard (242).jpg,backyard,lawn,0.51,0.3371,1.0,0.2057,2,0.0322,0.1612,2.32,0.339,0,0.098,2,12.0481,0.3661,149260.91,149 261 RUB,Косметический
backyard (243).jpg,backyard,yard,0.4883,0.1773,1.0,0.2337,6,0.0445,0.2206,2.31,0.6369,2,0.054,5,30.2113,0.353,147916.02,147 916 RUB,Косметический
backyard (244).jpg,backyard,yard,0.4134,0.2387,1.0,0.2482,1,0.0581,0.2249,2.32,0.4226,2,0.1758,0,0.0,0.3215,134276.89,134 277 RUB,Косметический
backyard (245).jpg,backyard,yard,0.4106,0.1755,1.0,0.282,0,0.2494,0.2072,2.3186,0.5726,1,0.0709,0,0.0,0.3328,100642.04,100 642 RUB,Косметический
backyard (246).jpg,backyard,manufactured_home,0.5617,0.2842,1.0,0.1722,0,0.0388,0.2068,2.33,0.4941,1,0.0743,0,0.0,0.3941,101555.43,101 555 RUB,Косметический
backyard (247).jpg,backyard,yard,0.4954,0.1957,1.0,0.2481,1,0.062,0.2225,2.3333,0.605,3,0.077,0,0.0,0.3547,112397.46,112 397 RUB,Косметический
backyard (248).jpg,backyard,manufactured_home,0.4836,0.245,1.0,0.223,4,0.1008,0.2043,2.3059,0.4934,0,0.0711,2,14.2348,0.3589,127698.59,127 699 RUB,Косметический
backyard (249).jpg,backyard,yard,0.4663,0.2542,1.0,0.2394,0,0.5599,0.1989,2.3186,0.4549,1,0.0329,0,0.0,0.3946,97268.13,97 268 RUB,Косметический
backyard (25).jpeg,backyard,yard,0.4316,0.2343,0.9514,0.154,0,0.0018,0.2041,2.3186,0.457,1,0.038,0,0.0,0.3566,98852.45,98 852 RUB,Косметический
backyard (25).jpg,backyard,park,0.5148,0.2498,1.0,0.2945,2,0.1473,0.2197,2.3186,0.5148,1,0.0648,0,0.0,0.3618,112431.76,112 432 RUB,Косметический
backyard (250).jpg,backyard,yard,0.4892,0.2495,1.0,0.2025,2,0.001,0.1888,2.3186,0.4899,1,0.0277,1,5.3333,0.3553,107198.33,107 198 RUB,Косметический
backyard (251).jpg,backyard,yard,0.5252,0.242,1.0,0.2209,0,0.1572,0.1798,2.3186,0.5392,6,0.0605,0,0.0,0.3816,131804.54,131 805 RUB,Косметический
backyard (252).jpg,backyard,swimming_pool/outdoor,0.4182,0.2545,1.0,0.2316,0,0.1033,0.2081,2.3186,0.3914,2,0.0531,0,0.0,0.3313,109038.69,109 039 RUB,Косметический
backyard (253).jpg,backyard,yard,0.5272,0.2694,1.0,0.0782,2,0.0109,0.1673,2.3069,0.489,0,0.0415,2,11.976,0.3963,130930.45,130 930 RUB,Косметический
backyard (254).jpg,backyard,manufactured_home,0.5034,0.157,0.4147,0.1064,0,0.0785,0.1677,2.3186,0.6881,0,0.0472,0,0.0,0.5636,71287.37,71 287 RUB,Без ремонта
